dni;nombreapellido;telefono;email;fechanacimiento;profesor;bibliotecario;direccion;localidad_cp
32051557;Dimas Ibarra Domínguez;(843) 208-4225;bdbrown@yahoo.ca;1991-02-24;FALSE;FALSE;9538 South Wall St.;Brooklyn, NY 11230
49305976;Íñigo Pavón Pol;(336) 204-3889;psharpe@me.com;1999-11-08;FALSE;FALSE;8478 Vernon Lane;Brooklyn, NY 11209
47959908;Fernanda Olivé Garmendia;(911) 488-1913;moxfulder@sbcglobal.net;1973-07-18;FALSE;FALSE;7133 E. West St.;New York, NY 10040
28892162;Norberto Chucho Raya Saldaña;(535) 815-9607;tattooman@comcast.net;1999-02-19;FALSE;FALSE;26 Sycamore Street;Lockport, NY 14094
49350501;Clementina Salcedo Valenzuela;(295) 730-6919;scottzed@live.com;1981-03-22;FALSE;FALSE;746 Marsh Ave.;Flushing, NY 11354
52748060;Brunilda Paredes Vilar;(743) 483-8112;hampton@me.com;1977-01-07;FALSE;FALSE;53 Cedarwood St.;Poughkeepsie, NY 12601
23997333;Ester Gras Talavera;(831) 249-5449;clkao@yahoo.com;1981-03-13;FALSE;FALSE;86 N. Poor House Ave.;Webster, NY 14580
31634043;Jonatan del Guzman;(960) 905-6170;amaranth@mac.com;1970-01-01;FALSE;FALSE;7017 Walt Whitman Street;Bronx, NY 10469
22347252;Susanita Polo Pons;(214) 703-7189;pemungkah@verizon.net;1999-03-27;FALSE;FALSE;7952 Durham St.;Brooklyn, NY 11237
30263922;Emiliano Galván Madrigal;(944) 933-0069;joehall@gmail.com;1981-05-30;FALSE;FALSE;7788 S. Princeton Court;Brooklyn, NY 11228
35368059;Palmira Téllez Rosales;(429) 932-6260;dexter@yahoo.ca;1972-04-11;FALSE;FALSE;7707 Beech Ave.;Brooklyn, NY 11225
54960090;Gracia José Puente Belmonte;(922) 644-8881;mbswan@optonline.net;1977-06-15;FALSE;FALSE;9307 Riverside Dr.;Hempstead, NY 11550
47957966;Ariel Alejo Blázquez Castells;(405) 986-6020;ntegrity@hotmail.com;1973-10-27;FALSE;FALSE;954 S. Nichols Rd.;New York, NY 10023
54464717;Juan Antonio Solana-Torrijos;(890) 409-6135;kawasaki@att.net;1992-10-02;FALSE;FALSE;584 Pumpkin Hill Dr.;Buffalo, NY 14221
42474349;Guiomar Jáuregui Ochoa;(252) 913-1668;library@yahoo.com;1993-11-24;FALSE;FALSE;9799 E. Pumpkin Hill Lane;Brooklyn, NY 11203
30246677;Mayte Luz Bolaños;(622) 688-5821;kramulous@yahoo.ca;1975-03-27;FALSE;FALSE;60 Thatcher Court;New York, NY 10003
27042322;Florencio López Diez;(255) 804-7439;neonatus@comcast.net;1985-07-14;FALSE;FALSE;8606 Edgewood Lane;New York, NY 10033
29377485;Pepito Sedano Pou;(815) 908-2066;jpflip@aol.com;1995-04-24;FALSE;FALSE;8408 Broad Ave.;Brooklyn, NY 11218
44618347;Aitana Gelabert Guardiola;(601) 823-1097;jnolan@att.net;1977-03-10;FALSE;FALSE;417 Nut Swamp Lane;New York, NY 10009
25703015;Luis Pellicer Fábregas;(297) 326-4044;snunez@optonline.net;1975-04-04;FALSE;FALSE;638 Jennings Street;Huntington, NY 11743
43759634;Herminio Pereira Redondo;(952) 610-9397;sarahs@mac.com;1978-07-04;FALSE;FALSE;307 Fairview Avenue;Bronx, NY 10452
28780988;Primitiva Quintero Sacristán;(773) 942-8792;mosses@yahoo.ca;1980-05-19;FALSE;FALSE;9182 Market St.;New York, NY 10011
47383899;Evangelina Esparza Mariscal;(516) 557-3412;parkes@att.net;1970-11-09;FALSE;FALSE;55 Lake Forest Drive;Bronx, NY 10457
47343345;Celia Aguiló Duran;(921) 425-7436;rgiersig@outlook.com;1986-08-12;FALSE;FALSE;1 Plymouth St.;New York, NY 10025
27637144;Olivia del Grau;(689) 655-6058;kevinm@me.com;1992-09-27;FALSE;FALSE;8279 Main Street;North Tonawanda, NY 14120
51703340;Juan Bautista Valderrama Méndez;(671) 524-5360;notaprguy@outlook.com;1971-05-23;FALSE;FALSE;918 Fordham St.;Fresh Meadows, NY 11365
51116265;Carina Cañete Alcolea;(910) 903-9965;johnh@gmail.com;1986-09-23;FALSE;FALSE;508 Cypress St.;Levittown, NY 11756
31501817;Ambrosio Calatayud Revilla;(904) 731-9687;erynf@mac.com;1999-11-26;FALSE;FALSE;24 Railroad Court;Brooklyn, NY 11212
31016888;Ildefonso de Fajardo;(455) 701-2540;jginspace@optonline.net;1974-09-16;FALSE;FALSE;634 Rockaway St.;New York, NY 10029
26457248;Edelmira Baeza-Rodriguez;(864) 567-3221;terjesa@att.net;1993-09-01;FALSE;FALSE;957 South Arcadia Street;New York, NY 10024
36092275;Socorro Castro Agustí;(241) 803-9393;hermes@optonline.net;1972-08-19;FALSE;FALSE;750 Vernon Ave.;Brooklyn, NY 11208
51372583;Calixto Ávila Pintor;(237) 839-2784;hutton@me.com;1983-05-10;FALSE;FALSE;35 Miller St.;Brooklyn, NY 11229
39641755;Severiano de Morán;(362) 504-0521;jguyer@icloud.com;1995-01-31;FALSE;FALSE;7545 Yukon Street;Brooklyn, NY 11216
50426788;Olimpia Valls Calvet;(205) 311-7938;iamcal@me.com;1989-09-23;FALSE;FALSE;75 Victoria St.;Brentwood, NY 11717
24693822;Vito del Lara;(459) 473-8039;wkrebs@icloud.com;1976-11-02;FALSE;FALSE;7654 Creek St.;Bronx, NY 10472
37573735;Teodosio Arteaga Nicolau;(956) 901-0189;msherr@mac.com;1970-03-25;FALSE;FALSE;829 Devonshire Street;Brooklyn, NY 11215
36907414;Juan Luis Amorós Calvet;(289) 371-6935;evans@hotmail.com;1985-04-03;FALSE;FALSE;48 North Arch St.;South Richmond Hill, NY 11419
25918682;Olivia del Martí;(534) 741-5424;dgriffith@sbcglobal.net;1972-02-01;FALSE;TRUE;818 North Ridge St.;Woodside, NY 11377
46766790;Nicanor Peña Tudela;(562) 803-1918;sakusha@me.com;1977-08-05;FALSE;FALSE;7 Hill Field St.;Bay Shore, NY 11706
45340125;Elena Torre Blazquez;(703) 578-2309;starstuff@live.com;1974-01-13;FALSE;FALSE;13 4th Rd.;Endicott, NY 13760
22941770;Adriana Zabala;(394) 282-3814;zeller@yahoo.com;1987-11-11;FALSE;FALSE;308 Elmwood Ave.;Brooklyn, NY 11233
32739010;Yésica Carnero;(733) 346-2538;parasite@comcast.net;1979-03-29;FALSE;FALSE;37 Sunbeam Lane;Brooklyn, NY 11223
44839862;Luis Miguel Gutierrez Llabrés;(350) 800-2197;sherzodr@aol.com;1972-08-29;FALSE;FALSE;679 Philmont St.;Brooklyn, NY 11201
31365202;Josué Salom González;(853) 698-8173;ajohnson@comcast.net;1978-10-09;FALSE;FALSE;324 Augusta St.;Auburn, NY 13021
51034481;Montserrat Tomé;(946) 694-2288;hmbrand@optonline.net;1986-05-22;FALSE;TRUE;7606 Alderwood Rd.;New York, NY 10016
34531736;Berta Izaguirre-Coll;(718) 641-6619;clkao@optonline.net;1987-01-20;FALSE;FALSE;8672 S. Mechanic Dr.;Bronx, NY 10463
52107796;Asunción Arnaiz Castellanos;(352) 826-4955;kingma@mac.com;1998-09-03;FALSE;FALSE;20 Marvon Rd.;Spring Valley, NY 10977
35303039;Nilo Porras Casas;(473) 640-7258;mahbub@mac.com;1976-12-05;FALSE;FALSE;116 Division Lane;New York, NY 10034
